session_date,minute_of_session,usable_observation,bar_present,sigma_history_valid,prior_14_eligible_usable,band_warm
2008-04-10,210,True,True,True,14,True
2008-04-10,240,True,True,True,14,True
2008-04-10,270,True,True,True,14,True
2008-04-10,300,True,True,True,14,True
2008-04-10,330,True,True,True,14,True
2008-04-10,360,True,True,True,14,True
2008-04-10,390,True,True,True,14,True
2008-04-11,30,True,True,True,14,True
2008-04-11,60,True,True,True,14,True
2008-04-11,90,True,True,True,14,True
2008-04-11,120,True,True,True,14,True
2008-04-11,150,True,True,True,14,True
2008-04-11,180,True,True,True,14,True
2008-04-11,210,True,True,True,14,True
2008-04-11,240,True,True,True,14,True
2008-04-11,270,True,True,True,14,True
2008-04-11,300,True,True,True,14,True
2008-04-11,330,True,True,True,14,True
2008-04-11,360,True,True,True,14,True
2008-04-11,390,True,True,True,14,True
2008-04-14,30,True,True,True,14,True
2008-04-14,60,True,True,True,14,True
2008-04-14,90,True,True,True,14,True
2008-04-14,120,True,True,True,14,True
2008-04-14,150,True,True,True,14,True
2008-04-14,180,True,True,True,14,True
2008-04-14,210,True,True,True,14,True
2008-04-14,240,True,True,True,14,True
2008-04-14,270,True,True,True,14,True
2008-04-14,300,True,True,True,14,True
2008-04-14,330,True,True,True,14,True
2008-04-14,360,True,True,True,14,True
2008-04-14,390,True,True,True,14,True
2008-04-15,30,True,True,True,14,True
2008-04-15,60,True,True,True,14,True
2008-04-15,90,True,True,True,14,True
2008-04-15,120,True,True,True,14,True
2008-04-15,150,True,True,True,14,True
2008-04-15,180,True,True,True,14,True
2008-04-15,210,True,True,True,14,True
2008-04-15,240,True,True,True,14,True
2008-04-15,270,True,True,True,14,True
2008-04-15,300,True,True,True,14,True
2008-04-15,330,True,True,True,14,True
2008-04-15,360,True,True,True,14,True
2008-04-15,390,True,True,True,14,True
2008-04-16,30,True,True,True,14,True
2008-04-16,60,True,True,True,14,True
2008-04-16,90,True,True,True,14,True
2008-04-16,120,True,True,True,14,True
2008-04-16,150,True,True,True,14,True
2008-04-16,180,True,True,True,14,True
2008-04-16,210,True,True,True,14,True
2008-04-16,240,True,True,True,14,True
2008-04-16,270,True,True,True,14,True
2008-04-16,300,True,True,True,14,True
2008-04-16,330,True,True,True,14,True
2008-04-16,360,True,True,True,14,True
2008-04-16,390,True,True,True,14,True
2008-04-17,30,True,True,True,14,True
2008-04-17,60,True,True,True,14,True
2008-04-17,90,True,True,True,14,True
2008-04-17,120,True,True,True,14,True
2008-04-17,150,True,True,True,14,True
2008-04-17,180,True,True,True,14,True
2008-04-17,210,True,True,True,14,True
2008-04-17,240,True,True,True,14,True
2008-04-17,270,True,True,True,14,True
2008-04-17,300,True,True,True,14,True
2008-04-17,330,True,True,True,14,True
2008-04-17,360,True,True,True,14,True
2008-04-17,390,True,True,True,14,True
2008-04-18,30,True,True,True,14,True
2008-04-18,60,True,True,True,14,True
2008-04-18,90,True,True,True,14,True
2008-04-18,120,True,True,True,14,True
2008-04-18,150,True,True,True,14,True
2008-04-18,180,True,True,True,14,True
2008-04-18,210,True,True,True,14,True
2008-04-18,240,True,True,True,14,True
2008-04-18,270,True,True,True,14,True
2008-04-18,300,True,True,True,14,True
2008-04-18,330,True,True,True,14,True
2008-04-18,360,True,True,True,14,True
2008-04-18,390,True,True,True,14,True
2008-04-21,30,True,True,True,14,True
2008-04-21,60,True,True,True,14,True
2008-04-21,90,True,True,True,14,True
2008-04-21,120,True,True,True,14,True
2008-04-21,150,True,True,True,14,True
2008-04-21,180,True,True,True,14,True
2008-04-21,210,True,True,True,14,True
2008-04-21,240,True,True,True,14,True
2008-04-21,270,True,True,True,14,True
2008-04-21,300,True,True,True,14,True
2008-04-21,330,True,True,True,14,True
2008-04-21,360,True,True,True,14,True
2008-04-21,390,True,True,True,14,True
2008-04-22,30,True,True,True,14,True
2008-04-22,60,True,True,True,14,True
2008-04-22,90,True,True,True,14,True
2008-04-22,120,True,True,True,14,True
2008-04-22,150,True,True,True,14,True
2008-04-22,180,True,True,True,14,True
2008-04-22,210,True,True,True,14,True
2008-04-22,240,True,True,True,14,True
2008-04-22,270,True,True,True,14,True
2008-04-22,300,True,True,True,14,True
2008-04-22,330,True,True,True,14,True
2008-04-22,360,True,True,True,14,True
2008-04-22,390,True,True,True,14,True
2008-04-23,30,True,True,True,14,True
2008-04-23,60,True,True,True,14,True
2008-04-23,90,True,True,True,14,True
2008-04-23,120,True,True,True,14,True
2008-04-23,150,True,True,True,14,True
2008-04-23,180,True,True,True,14,True
2008-04-23,210,True,True,True,14,True
2008-04-23,240,True,True,True,14,True
2008-04-23,270,True,True,True,14,True
2008-04-23,300,True,True,True,14,True
2008-04-23,330,True,True,True,14,True
2008-04-23,360,True,True,True,14,True
2008-04-23,390,True,True,True,14,True
2008-04-24,30,True,True,True,14,True
2008-04-24,60,True,True,True,14,True
2008-04-24,90,True,True,True,14,True
2008-04-24,120,True,True,True,14,True
2008-04-24,150,True,True,True,14,True
2008-04-24,180,True,True,True,14,True
2008-04-24,210,True,True,True,14,True
2008-04-24,240,True,True,True,14,True
2008-04-24,270,True,True,True,14,True
2008-04-24,300,True,True,True,14,True
2008-04-24,330,True,True,True,14,True
2008-04-24,360,True,True,True,14,True
2008-04-24,390,True,True,True,14,True
2008-04-25,30,True,True,True,14,True
2008-04-25,60,True,True,True,14,True
2008-04-25,90,True,True,True,14,True
2008-04-25,120,True,True,True,14,True
2008-04-25,150,True,True,True,14,True
2008-04-25,180,True,True,True,14,True
2008-04-25,210,True,True,True,14,True
2008-04-25,240,True,True,True,14,True
2008-04-25,270,True,True,True,14,True
2008-04-25,300,True,True,True,14,True
2008-04-25,330,True,True,True,14,True
2008-04-25,360,True,True,True,14,True
2008-04-25,390,True,True,True,14,True
2008-04-28,30,True,True,True,14,True
2008-04-28,60,True,True,True,14,True
2008-04-28,90,True,True,True,14,True
2008-04-28,120,True,True,True,14,True
2008-04-28,150,True,True,True,14,True
2008-04-28,180,True,True,True,14,True
2008-04-28,210,True,True,True,14,True
2008-04-28,240,True,True,True,14,True
2008-04-28,270,True,True,True,14,True
2008-04-28,300,True,True,True,14,True
2008-04-28,330,True,True,True,14,True
2008-04-28,360,True,True,True,14,True
2008-04-28,390,True,True,True,14,True
2008-04-29,30,True,True,True,14,True
2008-04-29,60,True,True,True,14,True
2008-04-29,90,True,True,True,14,True
2008-04-29,120,True,True,True,14,True
2008-04-29,150,True,True,True,14,True
2008-04-29,180,True,True,True,14,True
2008-04-29,210,True,True,True,14,True
2008-04-29,240,True,True,True,14,True
2008-04-29,270,True,True,True,14,True
2008-04-29,300,True,True,True,14,True
2008-04-29,330,True,True,True,14,True
2008-04-29,360,True,True,True,14,True
2008-04-29,390,True,True,True,14,True
2008-04-30,30,True,True,True,14,True
2008-04-30,60,True,True,True,14,True
2008-04-30,90,True,True,True,14,True
2008-04-30,120,True,True,True,14,True
2008-04-30,150,True,True,True,14,True
2008-04-30,180,True,True,True,14,True
2008-04-30,210,True,True,True,14,True
2008-04-30,240,True,True,True,14,True
2008-04-30,270,True,True,True,14,True
2008-04-30,300,True,True,True,14,True
2008-04-30,330,True,True,True,14,True
2008-04-30,360,True,True,True,14,True
2008-04-30,390,True,True,True,14,True
2008-05-01,30,True,True,True,14,True
2008-05-01,60,True,True,True,14,True
2008-05-01,90,True,True,True,14,True
2008-05-01,120,True,True,True,14,True
2008-05-01,150,True,True,True,14,True
2008-05-01,180,True,True,True,14,True
2008-05-01,210,True,True,True,14,True
2008-05-01,240,True,True,True,14,True
2008-05-01,270,True,True,True,14,True
2008-05-01,300,True,True,True,14,True
2008-05-01,330,True,True,True,14,True
2008-05-01,360,True,True,True,14,True
2008-05-01,390,True,True,True,14,True
2008-05-02,30,True,True,True,14,True
2008-05-02,60,True,True,True,14,True
2008-05-02,90,True,True,True,14,True
2008-05-02,120,True,True,True,14,True
2008-05-02,150,True,True,True,14,True
2008-05-02,180,True,True,True,14,True
2008-05-02,210,True,True,True,14,True
2008-05-02,240,True,True,True,14,True
2008-05-02,270,True,True,True,14,True
2008-05-02,300,True,True,True,14,True
2008-05-02,330,True,True,True,14,True
2008-05-02,360,True,True,True,14,True
2008-05-02,390,True,True,True,14,True
2008-05-05,30,True,True,True,14,True
2008-05-05,60,True,True,True,14,True
2008-05-05,90,True,True,True,14,True
2008-05-05,120,True,True,True,14,True
2008-05-05,150,True,True,True,14,True
2008-05-05,180,True,True,True,14,True
2008-05-05,210,True,True,True,14,True
2008-05-05,240,True,True,True,14,True
2008-05-05,270,True,True,True,14,True
2008-05-05,300,True,True,True,14,True
2008-05-05,330,True,True,True,14,True
2008-05-05,360,True,True,True,14,True
2008-05-05,390,True,True,True,14,True
2008-05-06,30,True,True,True,14,True
2008-05-06,60,True,True,True,14,True
2008-05-06,90,True,True,True,14,True
2008-05-06,120,True,True,True,14,True
2008-05-06,150,True,True,True,14,True
2008-05-06,180,True,True,True,14,True
2008-05-06,210,True,True,True,14,True
2008-05-06,240,True,True,True,14,True
2008-05-06,270,True,True,True,14,True
2008-05-06,300,True,True,True,14,True
2008-05-06,330,True,True,True,14,True
2008-05-06,360,True,True,True,14,True
2008-05-06,390,True,True,True,14,True
2008-05-07,30,True,True,True,14,True
2008-05-07,60,True,True,True,14,True
2008-05-07,90,True,True,True,14,True
2008-05-07,120,True,True,True,14,True
2008-05-07,150,True,True,True,14,True
2008-05-07,180,True,True,True,14,True
2008-05-07,210,True,True,True,14,True
2008-05-07,240,True,True,True,14,True
2008-05-07,270,True,True,True,14,True
2008-05-07,300,True,True,True,14,True
2008-05-07,330,True,True,True,14,True
2008-05-07,360,True,True,True,14,True
2008-05-07,390,True,True,True,14,True
2008-05-08,30,True,True,True,14,True
2008-05-08,60,True,True,True,14,True
2008-05-08,90,True,True,True,14,True
2008-05-08,120,True,True,True,14,True
2008-05-08,150,True,True,True,14,True
2008-05-08,180,True,True,True,14,True
2008-05-08,210,True,True,True,14,True
2008-05-08,240,True,True,True,14,True
2008-05-08,270,True,True,True,14,True
2008-05-08,300,True,True,True,14,True
2008-05-08,330,True,True,True,14,True
2008-05-08,360,True,True,True,14,True
2008-05-08,390,True,True,True,14,True
2008-05-09,30,True,True,True,14,True
2008-05-09,60,True,True,True,14,True
2008-05-09,90,True,True,True,14,True
2008-05-09,120,True,True,True,14,True
2008-05-09,150,True,True,True,14,True
2008-05-09,180,True,True,True,14,True
2008-05-09,210,True,True,True,14,True
2008-05-09,240,True,True,True,14,True
2008-05-09,270,True,True,True,14,True
2008-05-09,300,True,True,True,14,True
2008-05-09,330,True,True,True,14,True
2008-05-09,360,True,True,True,14,True
2008-05-09,390,True,True,True,14,True
2008-05-12,30,True,True,True,14,True
2008-05-12,60,True,True,True,14,True
2008-05-12,90,True,True,True,14,True
2008-05-12,120,True,True,True,14,True
2008-05-12,150,True,True,True,14,True
2008-05-12,180,True,True,True,14,True
2008-05-12,210,True,True,True,14,True
2008-05-12,240,True,True,True,14,True
2008-05-12,270,True,True,True,14,True
2008-05-12,300,True,True,True,14,True
2008-05-12,330,True,True,True,14,True
2008-05-12,360,True,True,True,14,True
2008-05-12,390,True,True,True,14,True
2008-05-13,30,True,True,True,14,True
2008-05-13,60,True,True,True,14,True
2008-05-13,90,True,True,True,14,True
2008-05-13,120,True,True,True,14,True
2008-05-13,150,True,True,True,14,True
2008-05-13,180,True,True,True,14,True
2008-05-13,210,True,True,True,14,True
2008-05-13,240,True,True,True,14,True
2008-05-13,270,True,True,True,14,True
2008-05-13,300,True,True,True,14,True
2008-05-13,330,True,True,True,14,True
2008-05-13,360,True,True,True,14,True
2008-05-13,390,True,True,True,14,True
2008-05-14,30,True,True,True,14,True
2008-05-14,60,True,True,True,14,True
2008-05-14,90,True,True,True,14,True
2008-05-14,120,True,True,True,14,True
2008-05-14,150,True,True,True,14,True
2008-05-14,180,True,True,True,14,True
2008-05-14,210,True,True,True,14,True
2008-05-14,240,True,True,True,14,True
2008-05-14,270,True,True,True,14,True
2008-05-14,300,True,True,True,14,True
2008-05-14,330,True,True,True,14,True
2008-05-14,360,True,True,True,14,True
2008-05-14,390,True,True,True,14,True
2008-05-15,30,True,True,True,14,True
2008-05-15,60,True,True,True,14,True
2008-05-15,90,True,True,True,14,True
2008-05-15,120,True,True,True,14,True
2008-05-15,150,True,True,True,14,True
2008-05-15,180,True,True,True,14,True
2008-05-15,210,True,True,True,14,True
2008-05-15,240,True,True,True,14,True
2008-05-15,270,True,True,True,14,True
2008-05-15,300,True,True,True,14,True
2008-05-15,330,True,True,True,14,True
2008-05-15,360,True,True,True,14,True
2008-05-15,390,True,True,True,14,True
2008-05-16,30,True,True,True,14,True
2008-05-16,60,True,True,True,14,True
2008-05-16,90,True,True,True,14,True
2008-05-16,120,True,True,True,14,True
2008-05-16,150,True,True,True,14,True
2008-05-16,180,True,True,True,14,True
2008-05-16,210,True,True,True,14,True
2008-05-16,240,True,True,True,14,True
2008-05-16,270,True,True,True,14,True
2008-05-16,300,True,True,True,14,True
2008-05-16,330,True,True,True,14,True
2008-05-16,360,True,True,True,14,True
2008-05-16,390,True,True,True,14,True
2008-05-19,30,True,True,True,14,True
2008-05-19,60,True,True,True,14,True
2008-05-19,90,True,True,True,14,True
2008-05-19,120,True,True,True,14,True
2008-05-19,150,True,True,True,14,True
2008-05-19,180,True,True,True,14,True
2008-05-19,210,True,True,True,14,True
2008-05-19,240,True,True,True,14,True
2008-05-19,270,True,True,True,14,True
2008-05-19,300,True,True,True,14,True
2008-05-19,330,True,True,True,14,True
2008-05-19,360,True,True,True,14,True
2008-05-19,390,True,True,True,14,True
2008-05-20,30,True,True,True,14,True
2008-05-20,60,True,True,True,14,True
2008-05-20,90,True,True,True,14,True
2008-05-20,120,True,True,True,14,True
2008-05-20,150,True,True,True,14,True
2008-05-20,180,True,True,True,14,True
2008-05-20,210,True,True,True,14,True
2008-05-20,240,True,True,True,14,True
2008-05-20,270,True,True,True,14,True
2008-05-20,300,True,True,True,14,True
2008-05-20,330,True,True,True,14,True
2008-05-20,360,True,True,True,14,True
2008-05-20,390,True,True,True,14,True
2008-05-21,30,True,True,True,14,True
2008-05-21,60,True,True,True,14,True
2008-05-21,90,True,True,True,14,True
2008-05-21,120,True,True,True,14,True
2008-05-21,150,True,True,True,14,True
2008-05-21,180,True,True,True,14,True
2008-05-21,210,True,True,True,14,True
2008-05-21,240,True,True,True,14,True
2008-05-21,270,True,True,True,14,True
2008-05-21,300,True,True,True,14,True
2008-05-21,330,True,True,True,14,True
2008-05-21,360,True,True,True,14,True
2008-05-21,390,True,True,True,14,True
2008-05-22,30,True,True,True,14,True
2008-05-22,60,True,True,True,14,True
2008-05-22,90,True,True,True,14,True
2008-05-22,120,True,True,True,14,True
2008-05-22,150,True,True,True,14,True
2008-05-22,180,True,True,True,14,True
2008-05-22,210,True,True,True,14,True
2008-05-22,240,True,True,True,14,True
2008-05-22,270,True,True,True,14,True
2008-05-22,300,True,True,True,14,True
2008-05-22,330,True,True,True,14,True
2008-05-22,360,True,True,True,14,True
2008-05-22,390,True,True,True,14,True
2008-05-23,30,True,True,True,14,True
2008-05-23,60,True,True,True,14,True
2008-05-23,90,True,True,True,14,True
2008-05-23,120,True,True,True,14,True
2008-05-23,150,True,True,True,14,True
2008-05-23,180,True,True,True,14,True
2008-05-23,210,True,True,True,14,True
2008-05-23,240,True,True,True,14,True
2008-05-23,270,True,True,True,14,True
2008-05-23,300,True,True,True,14,True
2008-05-23,330,True,True,True,14,True
2008-05-23,360,True,True,True,14,True
2008-05-23,390,True,True,True,14,True
2008-05-27,30,True,True,True,14,True
2008-05-27,60,True,True,True,14,True
2008-05-27,90,True,True,True,14,True
2008-05-27,120,True,True,True,14,True
2008-05-27,150,True,True,True,14,True
2008-05-27,180,True,True,True,14,True
2008-05-27,210,True,True,True,14,True
2008-05-27,240,True,True,True,14,True
2008-05-27,270,True,True,True,14,True
2008-05-27,300,True,True,True,14,True
2008-05-27,330,True,True,True,14,True
2008-05-27,360,True,True,True,14,True
2008-05-27,390,True,True,True,14,True
2008-05-28,30,True,True,True,14,True
2008-05-28,60,True,True,True,14,True
2008-05-28,90,True,True,True,14,True
2008-05-28,120,True,True,True,14,True
2008-05-28,150,True,True,True,14,True
2008-05-28,180,True,True,True,14,True
2008-05-28,210,True,True,True,14,True
2008-05-28,240,True,True,True,14,True
2008-05-28,270,True,True,True,14,True
2008-05-28,300,True,True,True,14,True
2008-05-28,330,True,True,True,14,True
2008-05-28,360,True,True,True,14,True
2008-05-28,390,True,True,True,14,True
2008-05-29,30,True,True,True,14,True
2008-05-29,60,True,True,True,14,True
2008-05-29,90,True,True,True,14,True
2008-05-29,120,True,True,True,14,True
2008-05-29,150,True,True,True,14,True
2008-05-29,180,True,True,True,14,True
2008-05-29,210,True,True,True,14,True
2008-05-29,240,True,True,True,14,True
2008-05-29,270,True,True,True,14,True
2008-05-29,300,True,True,True,14,True
2008-05-29,330,True,True,True,14,True
2008-05-29,360,True,True,True,14,True
2008-05-29,390,True,True,True,14,True
2008-05-30,30,True,True,True,14,True
2008-05-30,60,True,True,True,14,True
2008-05-30,90,True,True,True,14,True
2008-05-30,120,True,True,True,14,True
2008-05-30,150,True,True,True,14,True
2008-05-30,180,True,True,True,14,True
2008-05-30,210,True,True,True,14,True
2008-05-30,240,True,True,True,14,True
2008-05-30,270,True,True,True,14,True
2008-05-30,300,True,True,True,14,True
2008-05-30,330,True,True,True,14,True
2008-05-30,360,True,True,True,14,True
2008-05-30,390,True,True,True,14,True
